InstanceType,AZ,DDDRequestTime,Total,Success,Fail,RequestDateTime
g5.12xlarge,us-west-2c,1759144218,5,0,5,2025-09-29 11:10:18
g5.12xlarge,us-west-2c,1759144818,5,0,5,2025-09-29 11:20:18
g5.12xlarge,us-west-2c,1759145418,5,0,5,2025-09-29 11:30:18
g5.12xlarge,us-west-2c,1759146018,5,0,5,2025-09-29 11:40:18
g5.12xlarge,us-west-2c,1759146618,5,5,0,2025-09-29 11:50:18
g5.12xlarge,us-west-2c,1759147218,5,5,0,2025-09-29 12:00:18
g5.12xlarge,us-west-2c,1759147818,5,5,0,2025-09-29 12:10:18
g5.12xlarge,us-west-2c,1759148418,5,5,0,2025-09-29 12:20:18
g5.12xlarge,us-west-2c,1759149018,5,5,0,2025-09-29 12:30:18
g5.12xlarge,us-west-2c,1759149618,5,5,0,2025-09-29 12:40:18
g5.12xlarge,us-west-2c,1759150218,5,5,0,2025-09-29 12:50:18
g5.12xlarge,us-west-2c,1759150818,5,5,0,2025-09-29 13:00:18
g5.12xlarge,us-west-2c,1759151418,5,5,0,2025-09-29 13:10:18
g5.12xlarge,us-west-2c,1759152018,5,5,0,2025-09-29 13:20:18
g5.12xlarge,us-west-2c,1759152618,5,5,0,2025-09-29 13:30:18
g5.12xlarge,us-west-2c,1759153218,5,5,0,2025-09-29 13:40:18
g5.12xlarge,us-west-2c,1759153818,5,5,0,2025-09-29 13:50:18
g5.12xlarge,us-west-2c,1759154418,5,5,0,2025-09-29 14:00:18
g5.12xlarge,us-west-2c,1759155018,5,5,0,2025-09-29 14:10:18
g5.12xlarge,us-west-2c,1759155618,5,5,0,2025-09-29 14:20:18
g5.12xlarge,us-west-2c,1759156218,5,5,0,2025-09-29 14:30:18
g5.12xlarge,us-west-2c,1759156818,5,5,0,2025-09-29 14:40:18
g5.12xlarge,us-west-2c,1759157418,5,5,0,2025-09-29 14:50:18
g5.12xlarge,us-west-2c,1759158018,5,5,0,2025-09-29 15:00:18
g5.12xlarge,us-west-2c,1759158618,5,5,0,2025-09-29 15:10:18
g5.12xlarge,us-west-2c,1759159218,5,5,0,2025-09-29 15:20:18
g5.12xlarge,us-west-2c,1759159818,5,4,1,2025-09-29 15:30:18
g5.12xlarge,us-west-2c,1759160418,5,5,0,2025-09-29 15:40:18
g5.12xlarge,us-west-2c,1759161018,5,5,0,2025-09-29 15:50:18
g5.12xlarge,us-west-2c,1759161618,5,5,0,2025-09-29 16:00:18
g5.12xlarge,us-west-2c,1759162218,5,5,0,2025-09-29 16:10:18
g5.12xlarge,us-west-2c,1759162818,5,5,0,2025-09-29 16:20:18
g5.12xlarge,us-west-2c,1759163418,5,5,0,2025-09-29 16:30:18
g5.12xlarge,us-west-2c,1759164018,5,5,0,2025-09-29 16:40:18
g5.12xlarge,us-west-2c,1759164618,5,5,0,2025-09-29 16:50:18
g5.12xlarge,us-west-2c,1759165218,5,5,0,2025-09-29 17:00:18
g5.12xlarge,us-west-2c,1759165818,5,0,5,2025-09-29 17:10:18
g5.12xlarge,us-west-2c,1759166418,5,0,5,2025-09-29 17:20:18
g5.12xlarge,us-west-2c,1759167018,5,1,4,2025-09-29 17:30:18
g5.12xlarge,us-west-2c,1759167618,5,1,4,2025-09-29 17:40:18
g5.12xlarge,us-west-2c,1759168218,5,3,2,2025-09-29 17:50:18
g5.12xlarge,us-west-2c,1759168818,5,2,3,2025-09-29 18:00:18
g5.12xlarge,us-west-2c,1759169418,5,5,0,2025-09-29 18:10:18
g5.12xlarge,us-west-2c,1759170018,5,4,1,2025-09-29 18:20:18
g5.12xlarge,us-west-2c,1759170618,5,5,0,2025-09-29 18:30:18
g5.12xlarge,us-west-2c,1759171218,5,3,2,2025-09-29 18:40:18
g5.12xlarge,us-west-2c,1759171818,5,0,5,2025-09-29 18:50:18
g5.12xlarge,us-west-2c,1759172418,5,0,5,2025-09-29 19:00:18
g5.12xlarge,us-west-2c,1759173018,5,0,5,2025-09-29 19:10:18
g5.12xlarge,us-west-2c,1759173618,5,0,5,2025-09-29 19:20:18
g5.12xlarge,us-west-2c,1759174218,5,0,5,2025-09-29 19:30:18
g5.12xlarge,us-west-2c,1759174818,5,0,5,2025-09-29 19:40:18
g5.12xlarge,us-west-2c,1759175418,5,0,5,2025-09-29 19:50:18
g5.12xlarge,us-west-2c,1759176018,5,0,5,2025-09-29 20:00:18
g5.12xlarge,us-west-2c,1759176618,5,0,5,2025-09-29 20:10:18
g5.12xlarge,us-west-2c,1759177218,5,0,5,2025-09-29 20:20:18
g5.12xlarge,us-west-2c,1759177818,5,0,5,2025-09-29 20:30:18
g5.12xlarge,us-west-2c,1759178418,5,0,5,2025-09-29 20:40:18
g5.12xlarge,us-west-2c,1759179018,5,0,5,2025-09-29 20:50:18
g5.12xlarge,us-west-2c,1759179618,5,0,5,2025-09-29 21:00:18
g5.12xlarge,us-west-2c,1759180218,5,0,5,2025-09-29 21:10:18
g5.12xlarge,us-west-2c,1759180818,5,0,5,2025-09-29 21:20:18
g5.12xlarge,us-west-2c,1759181418,5,0,5,2025-09-29 21:30:18
g5.12xlarge,us-west-2c,1759182018,5,0,5,2025-09-29 21:40:18
g5.12xlarge,us-west-2c,1759182618,5,0,5,2025-09-29 21:50:18
g5.12xlarge,us-west-2c,1759183218,5,1,4,2025-09-29 22:00:18
g5.12xlarge,us-west-2c,1759183818,5,2,3,2025-09-29 22:10:18
g5.12xlarge,us-west-2c,1759184418,5,5,0,2025-09-29 22:20:18
g5.12xlarge,us-west-2c,1759185018,5,1,4,2025-09-29 22:30:18
g5.12xlarge,us-west-2c,1759185618,5,4,1,2025-09-29 22:40:18
g5.12xlarge,us-west-2c,1759186218,5,3,2,2025-09-29 22:50:18
g5.12xlarge,us-west-2c,1759186818,5,0,5,2025-09-29 23:00:18
g5.12xlarge,us-west-2c,1759187418,5,0,5,2025-09-29 23:10:18
g5.12xlarge,us-west-2c,1759188018,5,0,5,2025-09-29 23:20:18
g5.12xlarge,us-west-2c,1759188618,5,0,5,2025-09-29 23:30:18
g5.12xlarge,us-west-2c,1759189218,5,0,5,2025-09-29 23:40:18
g5.12xlarge,us-west-2c,1759189818,5,0,5,2025-09-29 23:50:18
g6.12xlarge,us-west-2c,1759104018,5,5,0,2025-09-29 00:00:18
g6.12xlarge,us-west-2c,1759104618,5,5,0,2025-09-29 00:10:18
g6.12xlarge,us-west-2c,1759105218,5,5,0,2025-09-29 00:20:18
g6.12xlarge,us-west-2c,1759105818,5,5,0,2025-09-29 00:30:18
g6.12xlarge,us-west-2c,1759106418,5,5,0,2025-09-29 00:40:18
g6.12xlarge,us-west-2c,1759107018,5,5,0,2025-09-29 00:50:18
g6.12xlarge,us-west-2c,1759107618,5,5,0,2025-09-29 01:00:18
g6.12xlarge,us-west-2c,1759108218,5,5,0,2025-09-29 01:10:18
g6.12xlarge,us-west-2c,1759108818,5,5,0,2025-09-29 01:20:18
g6.12xlarge,us-west-2c,1759109418,5,5,0,2025-09-29 01:30:18
g6.12xlarge,us-west-2c,1759110018,5,5,0,2025-09-29 01:40:18
g6.12xlarge,us-west-2c,1759110618,5,5,0,2025-09-29 01:50:18
g6.12xlarge,us-west-2c,1759111218,5,5,0,2025-09-29 02:00:18
g6.12xlarge,us-west-2c,1759111818,5,5,0,2025-09-29 02:10:18
g6.12xlarge,us-west-2c,1759112418,5,5,0,2025-09-29 02:20:18
g6.12xlarge,us-west-2c,1759113018,5,5,0,2025-09-29 02:30:18
g6.12xlarge,us-west-2c,1759113618,5,5,0,2025-09-29 02:40:18
g6.12xlarge,us-west-2c,1759114218,5,5,0,2025-09-29 02:50:18
g6.12xlarge,us-west-2c,1759114818,5,5,0,2025-09-29 03:00:18
g6.12xlarge,us-west-2c,1759115418,5,5,0,2025-09-29 03:10:18
g6.12xlarge,us-west-2c,1759116018,5,5,0,2025-09-29 03:20:18
g6.12xlarge,us-west-2c,1759116618,5,5,0,2025-09-29 03:30:18
g6.12xlarge,us-west-2c,1759117218,5,5,0,2025-09-29 03:40:18
g6.12xlarge,us-west-2c,1759117818,5,5,0,2025-09-29 03:50:18
g6.12xlarge,us-west-2c,1759118418,5,5,0,2025-09-29 04:00:18
g6.12xlarge,us-west-2c,1759119018,5,5,0,2025-09-29 04:10:18
g6.12xlarge,us-west-2c,1759119618,5,5,0,2025-09-29 04:20:18
g6.12xlarge,us-west-2c,1759120218,5,5,0,2025-09-29 04:30:18
g6.12xlarge,us-west-2c,1759120818,5,5,0,2025-09-29 04:40:18
g6.12xlarge,us-west-2c,1759121418,5,5,0,2025-09-29 04:50:18
g6.12xlarge,us-west-2c,1759122018,5,5,0,2025-09-29 05:00:18
g6.12xlarge,us-west-2c,1759122618,5,5,0,2025-09-29 05:10:18
g6.12xlarge,us-west-2c,1759123218,5,5,0,2025-09-29 05:20:18
g6.12xlarge,us-west-2c,1759123818,5,5,0,2025-09-29 05:30:18
g6.12xlarge,us-west-2c,1759124418,5,5,0,2025-09-29 05:40:18
g6.12xlarge,us-west-2c,1759125018,5,5,0,2025-09-29 05:50:18
g6.12xlarge,us-west-2c,1759125618,5,5,0,2025-09-29 06:00:18
g6.12xlarge,us-west-2c,1759126218,5,5,0,2025-09-29 06:10:18
g6.12xlarge,us-west-2c,1759126818,5,5,0,2025-09-29 06:20:18
g6.12xlarge,us-west-2c,1759127418,5,5,0,2025-09-29 06:30:18
g6.12xlarge,us-west-2c,1759128018,5,5,0,2025-09-29 06:40:18
g6.12xlarge,us-west-2c,1759128618,5,5,0,2025-09-29 06:50:18
g6.12xlarge,us-west-2c,1759129218,5,5,0,2025-09-29 07:00:18
g6.12xlarge,us-west-2c,1759129818,5,5,0,2025-09-29 07:10:18
g6.12xlarge,us-west-2c,1759130418,5,5,0,2025-09-29 07:20:18
g6.12xlarge,us-west-2c,1759131018,5,5,0,2025-09-29 07:30:18
g6.12xlarge,us-west-2c,1759131618,5,5,0,2025-09-29 07:40:18
g6.12xlarge,us-west-2c,1759132218,5,5,0,2025-09-29 07:50:18
g6.12xlarge,us-west-2c,1759132818,5,5,0,2025-09-29 08:00:18
g6.12xlarge,us-west-2c,1759133418,5,5,0,2025-09-29 08:10:18
g6.12xlarge,us-west-2c,1759134018,5,5,0,2025-09-29 08:20:18
g6.12xlarge,us-west-2c,1759134618,5,5,0,2025-09-29 08:30:18
g6.12xlarge,us-west-2c,1759135218,5,5,0,2025-09-29 08:40:18
g6.12xlarge,us-west-2c,1759135818,5,5,0,2025-09-29 08:50:18
g6.12xlarge,us-west-2c,1759136418,5,5,0,2025-09-29 09:00:18
g6.12xlarge,us-west-2c,1759137018,5,5,0,2025-09-29 09:10:18
g6.12xlarge,us-west-2c,1759137618,5,5,0,2025-09-29 09:20:18
g6.12xlarge,us-west-2c,1759138218,5,5,0,2025-09-29 09:30:18
g6.12xlarge,us-west-2c,1759138818,5,5,0,2025-09-29 09:40:18
g6.12xlarge,us-west-2c,1759139418,5,5,0,2025-09-29 09:50:18
g6.12xlarge,us-west-2c,1759140018,5,5,0,2025-09-29 10:00:18
g6.12xlarge,us-west-2c,1759140618,5,5,0,2025-09-29 10:10:18
g6.12xlarge,us-west-2c,1759141218,5,5,0,2025-09-29 10:20:18
g6.12xlarge,us-west-2c,1759141818,5,5,0,2025-09-29 10:30:18
g6.12xlarge,us-west-2c,1759142418,5,5,0,2025-09-29 10:40:18
g6.12xlarge,us-west-2c,1759143018,5,5,0,2025-09-29 10:50:18
g6.12xlarge,us-west-2c,1759143618,5,5,0,2025-09-29 11:00:18
g6.12xlarge,us-west-2c,1759144218,5,5,0,2025-09-29 11:10:18
g6.12xlarge,us-west-2c,1759144818,5,4,1,2025-09-29 11:20:18
g6.12xlarge,us-west-2c,1759145418,5,4,1,2025-09-29 11:30:18
g6.12xlarge,us-west-2c,1759146018,5,5,0,2025-09-29 11:40:18
g6.12xlarge,us-west-2c,1759146618,5,5,0,2025-09-29 11:50:18
g6.12xlarge,us-west-2c,1759147218,5,5,0,2025-09-29 12:00:18
g6.12xlarge,us-west-2c,1759147818,5,5,0,2025-09-29 12:10:18
g6.12xlarge,us-west-2c,1759148418,5,5,0,2025-09-29 12:20:18
g6.12xlarge,us-west-2c,1759149018,5,5,0,2025-09-29 12:30:18
g6.12xlarge,us-west-2c,1759149618,5,5,0,2025-09-29 12:40:18
g6.12xlarge,us-west-2c,1759150218,5,5,0,2025-09-29 12:50:18
g6.12xlarge,us-west-2c,1759150818,5,5,0,2025-09-29 13:00:18
g6.12xlarge,us-west-2c,1759151418,5,5,0,2025-09-29 13:10:18
g6.12xlarge,us-west-2c,1759152018,5,5,0,2025-09-29 13:20:18
g6.12xlarge,us-west-2c,1759152618,5,5,0,2025-09-29 13:30:18
g6.12xlarge,us-west-2c,1759153218,5,5,0,2025-09-29 13:40:18
g6.12xlarge,us-west-2c,1759153818,5,5,0,2025-09-29 13:50:18
g6.12xlarge,us-west-2c,1759154418,5,5,0,2025-09-29 14:00:18
g6.12xlarge,us-west-2c,1759155018,5,3,2,2025-09-29 14:10:18
g6.12xlarge,us-west-2c,1759155618,5,5,0,2025-09-29 14:20:18
g6.12xlarge,us-west-2c,1759156218,4,4,0,2025-09-29 14:30:18
g6.12xlarge,us-west-2c,1759156818,5,5,0,2025-09-29 14:40:18
g6.12xlarge,us-west-2c,1759157418,5,5,0,2025-09-29 14:50:18
g6.12xlarge,us-west-2c,1759158018,5,5,0,2025-09-29 15:00:18
g6.12xlarge,us-west-2c,1759158618,5,5,0,2025-09-29 15:10:18
g6.12xlarge,us-west-2c,1759159218,5,5,0,2025-09-29 15:20:18
g6.12xlarge,us-west-2c,1759159818,5,5,0,2025-09-29 15:30:18
g6.12xlarge,us-west-2c,1759160418,5,5,0,2025-09-29 15:40:18
g6.12xlarge,us-west-2c,1759161018,5,5,0,2025-09-29 15:50:18
g6.12xlarge,us-west-2c,1759161618,5,5,0,2025-09-29 16:00:18
g6.12xlarge,us-west-2c,1759162218,5,5,0,2025-09-29 16:10:18
g6.12xlarge,us-west-2c,1759162818,5,2,3,2025-09-29 16:20:18
g6.12xlarge,us-west-2c,1759163418,5,3,2,2025-09-29 16:30:18
g6.12xlarge,us-west-2c,1759164018,5,5,0,2025-09-29 16:40:18
g6.12xlarge,us-west-2c,1759164618,5,2,3,2025-09-29 16:50:18
g6.12xlarge,us-west-2c,1759165218,5,2,3,2025-09-29 17:00:18
g6.12xlarge,us-west-2c,1759165818,5,1,4,2025-09-29 17:10:18
g6.12xlarge,us-west-2c,1759166418,5,5,0,2025-09-29 17:20:18
g6.12xlarge,us-west-2c,1759167018,5,5,0,2025-09-29 17:30:18
g6.12xlarge,us-west-2c,1759167618,5,3,2,2025-09-29 17:40:18
g6.12xlarge,us-west-2c,1759168218,5,5,0,2025-09-29 17:50:18
g6.12xlarge,us-west-2c,1759168818,5,3,2,2025-09-29 18:00:18
g6.12xlarge,us-west-2c,1759169418,5,5,0,2025-09-29 18:10:18
g6.12xlarge,us-west-2c,1759170018,5,5,0,2025-09-29 18:20:18
g6.12xlarge,us-west-2c,1759170618,5,5,0,2025-09-29 18:30:18
g6.12xlarge,us-west-2c,1759171218,5,1,4,2025-09-29 18:40:18
g6.12xlarge,us-west-2c,1759171818,5,5,0,2025-09-29 18:50:18
g6.12xlarge,us-west-2c,1759172418,5,4,1,2025-09-29 19:00:18
g6.12xlarge,us-west-2c,1759173018,5,5,0,2025-09-29 19:10:18
g6.12xlarge,us-west-2c,1759173618,5,1,4,2025-09-29 19:20:18
g6.12xlarge,us-west-2c,1759174218,5,5,0,2025-09-29 19:30:18
g6.12xlarge,us-west-2c,1759174818,5,0,5,2025-09-29 19:40:18
g6.12xlarge,us-west-2c,1759175418,5,0,5,2025-09-29 19:50:18
g6.12xlarge,us-west-2c,1759176018,5,0,5,2025-09-29 20:00:18
g6.12xlarge,us-west-2c,1759176618,5,4,1,2025-09-29 20:10:18
g6.12xlarge,us-west-2c,1759177218,5,5,0,2025-09-29 20:20:18
g6.12xlarge,us-west-2c,1759177818,5,5,0,2025-09-29 20:30:18
g6.12xlarge,us-west-2c,1759178418,5,5,0,2025-09-29 20:40:18
g6.12xlarge,us-west-2c,1759179018,5,5,0,2025-09-29 20:50:18
g6.12xlarge,us-west-2c,1759179618,5,5,0,2025-09-29 21:00:18
g6.12xlarge,us-west-2c,1759180218,5,5,0,2025-09-29 21:10:18
g6.12xlarge,us-west-2c,1759180818,5,5,0,2025-09-29 21:20:18
g6.12xlarge,us-west-2c,1759181418,5,5,0,2025-09-29 21:30:18
g6.12xlarge,us-west-2c,1759182018,5,5,0,2025-09-29 21:40:18
g6.12xlarge,us-west-2c,1759182618,5,5,0,2025-09-29 21:50:18
g6.12xlarge,us-west-2c,1759183218,5,5,0,2025-09-29 22:00:18
g6.12xlarge,us-west-2c,1759183818,5,5,0,2025-09-29 22:10:18
g6.12xlarge,us-west-2c,1759184418,5,5,0,2025-09-29 22:20:18
g6.12xlarge,us-west-2c,1759185018,5,0,5,2025-09-29 22:30:18
g6.12xlarge,us-west-2c,1759185618,5,5,0,2025-09-29 22:40:18
g6.12xlarge,us-west-2c,1759186218,5,4,1,2025-09-29 22:50:18
g6.12xlarge,us-west-2c,1759186818,5,0,5,2025-09-29 23:00:18
g6.12xlarge,us-west-2c,1759187418,5,0,5,2025-09-29 23:10:18
g6.12xlarge,us-west-2c,1759188018,5,0,5,2025-09-29 23:20:18
g6.12xlarge,us-west-2c,1759188618,5,5,0,2025-09-29 23:30:18
g6.12xlarge,us-west-2c,1759189218,5,5,0,2025-09-29 23:40:18
g6.12xlarge,us-west-2c,1759189818,5,5,0,2025-09-29 23:50:18
g6.xlarge,us-west-2a,1759104018,20,20,0,2025-09-29 00:00:18
g6.xlarge,us-west-2a,1759104618,20,20,0,2025-09-29 00:10:18
g6.xlarge,us-west-2a,1759105218,20,20,0,2025-09-29 00:20:18
g6.xlarge,us-west-2a,1759105818,20,20,0,2025-09-29 00:30:18
g6.xlarge,us-west-2a,1759106418,20,20,0,2025-09-29 00:40:18
g6.xlarge,us-west-2a,1759107018,20,20,0,2025-09-29 00:50:18
g6.xlarge,us-west-2a,1759107618,20,20,0,2025-09-29 01:00:18
g6.xlarge,us-west-2a,1759108218,20,20,0,2025-09-29 01:10:18
g6.xlarge,us-west-2a,1759108818,20,20,0,2025-09-29 01:20:18
g6.xlarge,us-west-2a,1759109418,20,20,0,2025-09-29 01:30:18
g6.xlarge,us-west-2a,1759110018,20,20,0,2025-09-29 01:40:18
g6.xlarge,us-west-2a,1759110618,20,20,0,2025-09-29 01:50:18
g6.xlarge,us-west-2a,1759111218,20,20,0,2025-09-29 02:00:18
g6.xlarge,us-west-2a,1759111818,20,20,0,2025-09-29 02:10:18
g6.xlarge,us-west-2a,1759112418,20,20,0,2025-09-29 02:20:18
g6.xlarge,us-west-2a,1759113018,20,20,0,2025-09-29 02:30:18
g6.xlarge,us-west-2a,1759113618,20,20,0,2025-09-29 02:40:18
g6.xlarge,us-west-2a,1759114218,20,20,0,2025-09-29 02:50:18
g6.xlarge,us-west-2a,1759114818,20,20,0,2025-09-29 03:00:18
g6.xlarge,us-west-2a,1759115418,20,20,0,2025-09-29 03:10:18
g6.xlarge,us-west-2a,1759116018,20,20,0,2025-09-29 03:20:18
g6.xlarge,us-west-2a,1759116618,20,20,0,2025-09-29 03:30:18
g6.xlarge,us-west-2a,1759117218,20,20,0,2025-09-29 03:40:18
g6.xlarge,us-west-2a,1759117818,20,20,0,2025-09-29 03:50:18
g6.xlarge,us-west-2a,1759118418,20,20,0,2025-09-29 04:00:18
g6.xlarge,us-west-2a,1759119018,20,20,0,2025-09-29 04:10:18
g6.xlarge,us-west-2a,1759119618,20,20,0,2025-09-29 04:20:18
g6.xlarge,us-west-2a,1759120218,20,20,0,2025-09-29 04:30:18
g6.xlarge,us-west-2a,1759120818,20,20,0,2025-09-29 04:40:18
g6.xlarge,us-west-2a,1759121418,20,20,0,2025-09-29 04:50:18
g6.xlarge,us-west-2a,1759122018,20,0,20,2025-09-29 05:00:18
g6.xlarge,us-west-2a,1759122618,20,7,13,2025-09-29 05:10:18
g6.xlarge,us-west-2a,1759123218,20,20,0,2025-09-29 05:20:18
g6.xlarge,us-west-2a,1759123818,20,20,0,2025-09-29 05:30:18
g6.xlarge,us-west-2a,1759124418,20,20,0,2025-09-29 05:40:18
g6.xlarge,us-west-2a,1759125018,20,20,0,2025-09-29 05:50:18
g6.xlarge,us-west-2a,1759125618,20,20,0,2025-09-29 06:00:18
g6.xlarge,us-west-2a,1759126218,20,1,19,2025-09-29 06:10:18
g6.xlarge,us-west-2a,1759126818,20,18,2,2025-09-29 06:20:18
g6.xlarge,us-west-2a,1759127418,20,20,0,2025-09-29 06:30:18
g6.xlarge,us-west-2a,1759128018,20,0,20,2025-09-29 06:40:18
g6.xlarge,us-west-2a,1759128618,20,12,8,2025-09-29 06:50:18
g6.xlarge,us-west-2a,1759129218,20,0,20,2025-09-29 07:00:18
g6.xlarge,us-west-2a,1759129818,20,0,20,2025-09-29 07:10:18
g6.xlarge,us-west-2a,1759130418,20,20,0,2025-09-29 07:20:18
g6.xlarge,us-west-2a,1759131018,20,20,0,2025-09-29 07:30:18
g6.xlarge,us-west-2a,1759131618,20,20,0,2025-09-29 07:40:18
g6.xlarge,us-west-2a,1759132218,20,0,20,2025-09-29 07:50:18
g6.xlarge,us-west-2a,1759132818,20,20,0,2025-09-29 08:00:18
g6.xlarge,us-west-2a,1759133418,20,20,0,2025-09-29 08:10:18
g6.xlarge,us-west-2a,1759134018,20,20,0,2025-09-29 08:20:18
g6.xlarge,us-west-2a,1759134618,20,20,0,2025-09-29 08:30:18
g6.xlarge,us-west-2a,1759135218,20,20,0,2025-09-29 08:40:18
g6.xlarge,us-west-2a,1759135818,20,20,0,2025-09-29 08:50:18
g6.xlarge,us-west-2a,1759136418,20,20,0,2025-09-29 09:00:18
g6.xlarge,us-west-2a,1759137018,20,5,15,2025-09-29 09:10:18
g6.xlarge,us-west-2a,1759137618,20,14,6,2025-09-29 09:20:18
g6.xlarge,us-west-2a,1759138218,20,17,3,2025-09-29 09:30:18
g6.xlarge,us-west-2a,1759138818,20,20,0,2025-09-29 09:40:18
g6.xlarge,us-west-2a,1759139418,20,20,0,2025-09-29 09:50:18
g6.xlarge,us-west-2a,1759140018,20,20,0,2025-09-29 10:00:18
